scenario_id,workload,pid,current_tick,arrival_time,burst_time,remaining_burst,waiting_time,io_bound,priority,deadline,slack_time,urgency_score,wait_ratio,burst_ratio,deadline_pressure,queue_depth,queue_avg_burst,label
mixed_d005773,mixed,P7,21,11,14,14,10,0,1,47,26,1.8571,0.4167,1.1667,0.037,3,12.0,0
mixed_d005774,mixed,P3,30,3,13,13,27,0,5,40,10,0.7692,0.675,0.963,0.0909,2,13.5,1
mixed_d005774,mixed,P7,30,11,14,14,19,0,1,47,17,1.2143,0.5758,1.037,0.0556,2,13.5,0
mixed_d005775,mixed,P7,43,11,14,14,32,0,1,47,4,0.2857,0.6957,1.0,0.2,1,14.0,1
cpu_heavy_d005776,cpu_heavy,P1,0,0,6,6,0,0,3,15,15,2.5,0.0,1.0,0.0625,1,6.0,1
cpu_heavy_d005777,cpu_heavy,P2,6,5,8,8,1,0,4,25,19,2.375,0.1111,0.5714,0.05,2,14.0,1
cpu_heavy_d005777,cpu_heavy,P3,6,6,20,20,0,0,4,37,31,1.55,0.0,1.4286,0.0312,2,14.0,0
cpu_heavy_d005778,cpu_heavy,P3,14,6,20,20,8,0,4,37,23,1.15,0.2857,1.1111,0.0417,2,18.0,0
cpu_heavy_d005778,cpu_heavy,P4,14,8,16,16,6,0,5,43,29,1.8125,0.2727,0.8889,0.0333,2,18.0,1
cpu_heavy_d005779,cpu_heavy,P3,30,6,20,20,24,0,4,37,7,0.35,0.5455,1.0,0.125,1,20.0,1
mixed_d005780,mixed,P1,2,2,58,58,0,0,1,233,231,3.9828,0.0,1.7846,0.0043,2,32.5,0
mixed_d005780,mixed,P2,2,2,7,7,0,1,2,25,23,3.2857,0.0,0.2154,0.0417,2,32.5,1
mixed_d005781,mixed,P1,9,2,58,58,7,0,1,233,224,3.8621,0.1077,2.5893,0.0044,5,22.4,0
mixed_d005781,mixed,P3,9,3,2,2,6,1,2,8,0,0.0,0.75,0.0893,1.0,5,22.4,1
mixed_d005781,mixed,P4,9,3,26,26,6,0,3,91,82,3.1538,0.1875,1.1607,0.012,5,22.4,0
mixed_d005781,mixed,P5,9,5,19,19,4,0,2,81,72,3.7895,0.1739,0.8482,0.0137,5,22.4,0
mixed_d005781,mixed,P6,9,8,7,7,1,0,1,41,32,4.5714,0.125,0.3125,0.0303,5,22.4,0
mixed_d005782,mixed,P1,11,2,58,58,9,0,1,233,222,3.8276,0.1343,2.1091,0.0045,4,27.5,0
mixed_d005782,mixed,P4,11,3,26,26,8,0,3,91,80,3.0769,0.2353,0.9455,0.0123,4,27.5,0
mixed_d005782,mixed,P5,11,5,19,19,6,0,2,81,70,3.6842,0.24,0.6909,0.0141,4,27.5,0
mixed_d005782,mixed,P6,11,8,7,7,3,0,1,41,30,4.2857,0.3,0.2545,0.0323,4,27.5,1
mixed_d005783,mixed,P1,18,2,58,58,16,0,1,233,215,3.7069,0.2162,1.6893,0.0046,3,34.33,0
mixed_d005783,mixed,P4,18,3,26,26,15,0,3,91,73,2.8077,0.3659,0.7573,0.0135,3,34.33,0
mixed_d005783,mixed,P5,18,5,19,19,13,0,2,81,63,3.3158,0.4062,0.5534,0.0156,3,34.33,1
mixed_d005784,mixed,P1,37,2,58,58,35,0,1,233,196,3.3793,0.3763,1.381,0.0051,2,42.0,0
mixed_d005784,mixed,P4,37,3,26,26,34,0,3,91,54,2.0769,0.5667,0.619,0.0182,2,42.0,1
mixed_d005785,mixed,P1,63,2,58,58,61,0,1,233,170,2.931,0.5126,1.0,0.0058,1,58.0,1
cpu_heavy_d005786,cpu_heavy,P1,4,4,24,24,0,0,5,52,48,2.0,0.0,1.0,0.0204,1,24.0,1
cpu_heavy_d005787,cpu_heavy,P2,28,9,38,38,19,1,2,99,71,1.8684,0.3333,1.2667,0.0139,4,30.0,0
cpu_heavy_d005787,cpu_heavy,P3,28,10,45,45,18,0,1,117,89,1.9778,0.2857,1.5,0.0111,4,30.0,0
cpu_heavy_d005787,cpu_heavy,P4,28,10,15,15,18,0,4,41,13,0.8667,0.5455,0.5,0.0714,4,30.0,1
cpu_heavy_d005787,cpu_heavy,P5,28,11,22,22,17,0,1,65,37,1.6818,0.4359,0.7333,0.0263,4,30.0,0
cpu_heavy_d005788,cpu_heavy,P2,43,9,38,38,34,1,2,99,56,1.4737,0.4722,1.0857,0.0175,3,35.0,0
cpu_heavy_d005788,cpu_heavy,P3,43,10,45,45,33,0,1,117,74,1.6444,0.4231,1.2857,0.0133,3,35.0,0
cpu_heavy_d005788,cpu_heavy,P5,43,11,22,22,32,0,1,65,22,1.0,0.5926,0.6286,0.0435,3,35.0,1
cpu_heavy_d005789,cpu_heavy,P2,65,9,38,38,56,1,2,99,34,0.8947,0.5957,0.9157,0.0286,2,41.5,1
cpu_heavy_d005789,cpu_heavy,P3,65,10,45,45,55,0,1,117,52,1.1556,0.55,1.0843,0.0189,2,41.5,0
cpu_heavy_d005790,cpu_heavy,P3,103,10,45,45,93,0,1,117,14,0.3111,0.6739,1.0,0.0667,1,45.0,1
cpu_heavy_d005791,cpu_heavy,P1,0,0,8,8,0,0,3,12,12,1.5,0.0,1.0,0.0769,1,8.0,1
cpu_heavy_d005792,cpu_heavy,P2,12,12,13,13,0,0,5,48,36,2.7692,0.0,1.0,0.027,1,13.0,1
cpu_heavy_d005793,cpu_heavy,P3,25,15,20,20,10,0,3,49,24,1.2,0.3333,1.0,0.04,1,20.0,1
mixed_d005794,mixed,P1,1,1,12,12,0,0,3,34,33,2.75,0.0,0.8136,0.0294,4,14.75,0
mixed_d005794,mixed,P2,1,1,31,31,0,0,1,121,120,3.871,0.0,2.1017,0.0083,4,14.75,0
mixed_d005794,mixed,P3,1,1,10,10,0,1,4,21,20,2.0,0.0,0.678,0.0476,4,14.75,0
mixed_d005794,mixed,P4,1,1,6,6,0,0,2,29,28,4.6667,0.0,0.4068,0.0345,4,14.75,1
mixed_d005795,mixed,P1,7,1,12,12,6,0,3,34,27,2.25,0.3333,0.8696,0.0357,5,13.8,0
mixed_d005795,mixed,P2,7,1,31,31,6,0,1,121,114,3.6774,0.1622,2.2464,0.0087,5,13.8,0
mixed_d005795,mixed,P3,7,1,10,10,6,1,4,21,14,1.4,0.375,0.7246,0.0667,5,13.8,0
mixed_d005795,mixed,P5,7,2,1,1,5,1,2,6,0,0.0,0.8333,0.0725,1.0,5,13.8,1
mixed_d005795,mixed,P6,7,2,15,15,5,0,1,60,53,3.5333,0.25,1.087,0.0185,5,13.8,0
mixed_d005796,mixed,P1,8,1,12,12,7,0,3,34,26,2.1667,0.3684,0.7059,0.037,4,17.0,0
mixed_d005796,mixed,P2,8,1,31,31,7,0,1,121,113,3.6452,0.1842,1.8235,0.0088,4,17.0,0
mixed_d005796,mixed,P3,8,1,10,10,7,1,4,21,13,1.3,0.4118,0.5882,0.0714,4,17.0,1
mixed_d005796,mixed,P6,8,2,15,15,6,0,1,60,52,3.4667,0.2857,0.8824,0.0189,4,17.0,0
mixed_d005797,mixed,P1,18,1,12,12,17,0,3,34,16,1.3333,0.5862,0.6207,0.0588,3,19.33,1
mixed_d005797,mixed,P2,18,1,31,31,17,0,1,121,103,3.3226,0.3542,1.6034,0.0096,3,19.33,0
mixed_d005797,mixed,P6,18,2,15,15,16,0,1,60,42,2.8,0.5161,0.7759,0.0233,3,19.33,0
mixed_d005798,mixed,P2,30,1,31,31,29,0,1,121,91,2.9355,0.4833,1.3478,0.0109,2,23.0,0
mixed_d005798,mixed,P6,30,2,15,15,28,0,1,60,30,2.0,0.6512,0.6522,0.0323,2,23.0,1
mixed_d005799,mixed,P2,45,1,31,31,44,0,1,121,76,2.4516,0.5867,1.0,0.013,1,31.0,1
io_heavy_d005800,io_heavy,P1,0,0,15,15,0,1,1,62,62,4.1333,0.0,2.8571,0.0159,4,5.25,0
io_heavy_d005800,io_heavy,P2,0,0,3,3,0,1,5,23,23,7.6667,0.0,0.5714,0.0417,4,5.25,0
io_heavy_d005800,io_heavy,P3,0,0,1,1,0,1,5,7,7,7.0,0.0,0.1905,0.125,4,5.25,1
io_heavy_d005800,io_heavy,P4,0,0,2,2,0,1,5,6,6,3.0,0.0,0.381,0.1429,4,5.25,0
io_heavy_d005801,io_heavy,P1,1,0,15,15,1,1,1,62,61,4.0667,0.0625,3.2609,0.0161,5,4.6,0
io_heavy_d005801,io_heavy,P2,1,0,3,3,1,1,5,23,22,7.3333,0.25,0.6522,0.0435,5,4.6,0
io_heavy_d005801,io_heavy,P4,1,0,2,2,1,1,5,6,5,2.5,0.3333,0.4348,0.1667,5,4.6,0
io_heavy_d005801,io_heavy,P5,1,1,1,1,0,1,3,7,6,6.0,0.0,0.2174,0.1429,5,4.6,1
io_heavy_d005801,io_heavy,P6,1,1,2,2,0,1,4,7,6,3.0,0.0,0.4348,0.1429,5,4.6,0
io_heavy_d005802,io_heavy,P1,2,0,15,15,2,1,1,62,60,4.0,0.1176,2.7273,0.0164,4,5.5,0
io_heavy_d005802,io_heavy,P2,2,0,3,3,2,1,5,23,21,7.0,0.4,0.5455,0.0455,4,5.5,0
io_heavy_d005802,io_heavy,P4,2,0,2,2,2,1,5,6,4,2.0,0.5,0.3636,0.2,4,5.5,1
io_heavy_d005802,io_heavy,P6,2,1,2,2,1,1,4,7,5,2.5,0.3333,0.3636,0.1667,4,5.5,0
io_heavy_d005803,io_heavy,P1,4,0,15,15,4,1,1,62,58,3.8667,0.2105,2.25,0.0169,3,6.67,0
io_heavy_d005803,io_heavy,P2,4,0,3,3,4,1,5,23,19,6.3333,0.5714,0.45,0.05,3,6.67,0
io_heavy_d005803,io_heavy,P6,4,1,2,2,3,1,4,7,3,1.5,0.6,0.3,0.25,3,6.67,1
io_heavy_d005804,io_heavy,P1,6,0,15,15,6,1,1,62,56,3.7333,0.2857,1.8,0.0175,3,8.33,0
io_heavy_d005804,io_heavy,P2,6,0,3,3,6,1,5,23,17,5.6667,0.6667,0.36,0.0556,3,8.33,1
io_heavy_d005804,io_heavy,P7,6,5,7,7,1,1,1,31,25,3.5714,0.125,0.84,0.0385,3,8.33,0
io_heavy_d005805,io_heavy,P1,9,0,15,15,9,1,1,62,53,3.5333,0.375,1.3636,0.0185,2,11.0,0
io_heavy_d005805,io_heavy,P7,9,5,7,7,4,1,1,31,22,3.1429,0.3636,0.6364,0.0435,2,11.0,1
io_heavy_d005806,io_heavy,P1,16,0,15,15,16,1,1,62,46,3.0667,0.5161,1.0,0.0213,1,15.0,1
cpu_heavy_d005807,cpu_heavy,P1,2,2,36,36,0,0,3,77,75,2.0833,0.0,1.0,0.0132,1,36.0,1
cpu_heavy_d005808,cpu_heavy,P2,38,4,4,4,34,1,3,14,0,0.0,0.8947,0.5333,1.0,2,7.5,1
cpu_heavy_d005808,cpu_heavy,P3,38,7,11,11,31,1,5,25,0,0.0,0.7381,1.4667,1.0,2,7.5,0
cpu_heavy_d005809,cpu_heavy,P3,42,7,11,11,35,1,5,25,0,0.0,0.7609,1.0,1.0,1,11.0,1
mixed_d005810,mixed,P1,4,4,4,4,0,1,2,19,15,3.75,0.0,1.6,0.0625,2,2.5,0
mixed_d005810,mixed,P2,4,4,1,1,0,1,4,6,2,2.0,0.0,0.4,0.3333,2,2.5,1
mixed_d005811,mixed,P1,5,4,4,4,1,1,2,19,14,3.5,0.2,1.0,0.0667,1,4.0,1
mixed_d005812,mixed,P3,9,6,69,69,3,0,2,297,288,4.1739,0.0417,3.7097,0.0035,5,18.6,0
mixed_d005812,mixed,P4,9,7,8,8,2,0,2,33,24,3.0,0.2,0.4301,0.04,5,18.6,0
mixed_d005812,mixed,P5,9,7,1,1,2,0,1,10,1,1.0,0.6667,0.0538,0.5,5,18.6,1
mixed_d005812,mixed,P6,9,7,13,13,2,0,2,62,53,4.0769,0.1333,0.6989,0.0185,5,18.6,0
mixed_d005812,mixed,P7,9,7,2,2,2,0,2,15,6,3.0,0.5,0.1075,0.1429,5,18.6,0
mixed_d005813,mixed,P3,10,6,69,69,4,0,2,297,287,4.1594,0.0548,3.6702,0.0035,5,18.8,0
mixed_d005813,mixed,P4,10,7,8,8,3,0,2,33,23,2.875,0.2727,0.4255,0.0417,5,18.8,0
mixed_d005813,mixed,P6,10,7,13,13,3,0,2,62,52,4.0,0.1875,0.6915,0.0189,5,18.8,0
mixed_d005813,mixed,P7,10,7,2,2,3,0,2,15,5,2.5,0.6,0.1064,0.1667,5,18.8,1
mixed_d005813,mixed,P8,10,10,2,2,0,1,3,14,4,2.0,0.0,0.1064,0.2,5,18.8,0
mixed_d005814,mixed,P3,12,6,69,69,6,0,2,297,285,4.1304,0.08,3.0,0.0035,4,23.0,0
mixed_d005814,mixed,P4,12,7,8,8,5,0,2,33,21,2.625,0.3846,0.3478,0.0455,4,23.0,0
mixed_d005814,mixed,P6,12,7,13,13,5,0,2,62,50,3.8462,0.2778,0.5652,0.0196,4,23.0,0
mixed_d005814,mixed,P8,12,10,2,2,2,1,3,14,2,1.0,0.5,0.087,0.3333,4,23.0,1
mixed_d005815,mixed,P3,14,6,69,69,8,0,2,297,283,4.1014,0.1039,2.3,0.0035,3,30.0,0
mixed_d005815,mixed,P4,14,7,8,8,7,0,2,33,19,2.375,0.4667,0.2667,0.05,3,30.0,1
mixed_d005815,mixed,P6,14,7,13,13,7,0,2,62,48,3.6923,0.35,0.4333,0.0204,3,30.0,0
mixed_d005816,mixed,P3,22,6,69,69,16,0,2,297,275,3.9855,0.1882,1.6829,0.0036,2,41.0,0
mixed_d005816,mixed,P6,22,7,13,13,15,0,2,62,40,3.0769,0.5357,0.3171,0.0244,2,41.0,1
mixed_d005817,mixed,P3,35,6,69,69,29,0,2,297,262,3.7971,0.2959,1.0,0.0038,1,69.0,1
io_heavy_d005818,io_heavy,P1,0,0,5,5,0,0,5,23,23,4.6,0.0,1.0,0.0417,1,5.0,1
io_heavy_d005819,io_heavy,P2,5,4,1,1,1,1,1,11,6,6.0,0.5,0.6667,0.1429,2,1.5,1
io_heavy_d005819,io_heavy,P3,5,4,2,2,1,1,4,16,11,5.5,0.3333,1.3333,0.0833,2,1.5,0
io_heavy_d005820,io_heavy,P3,6,4,2,2,2,1,4,16,10,5.0,0.5,1.0,0.0909,1,2.0,1
io_heavy_d005821,io_heavy,P4,9,9,1,1,0,1,5,15,6,6.0,0.0,0.6667,0.1429,2,1.5,1
io_heavy_d005821,io_heavy,P5,9,9,2,2,0,0,3,18,9,4.5,0.0,1.3333,0.1,2,1.5,0
io_heavy_d005822,io_heavy,P5,10,9,2,2,1,0,3,18,8,4.0,0.3333,1.0,0.1111,1,2.0,1
mixed_d005823,mixed,P1,2,2,27,27,0,1,3,77,75,2.7778,0.0,2.5312,0.0132,3,10.67,0
mixed_d005823,mixed,P2,2,2,1,1,0,1,5,6,4,4.0,0.0,0.0937,0.2,3,10.67,1
mixed_d005823,mixed,P3,2,2,4,4,0,0,4,11,9,2.25,0.0,0.375,0.1,3,10.67,0
mixed_d005824,mixed,P1,3,2,27,27,1,1,3,77,74,2.7407,0.0357,1.7419,0.0133,2,15.5,0
mixed_d005824,mixed,P3,3,2,4,4,1,0,4,11,8,2.0,0.2,0.2581,0.1111,2,15.5,1
mixed_d005825,mixed,P1,7,2,27,27,5,1,3,77,70,2.5926,0.1562,1.0,0.0141,1,27.0,1
io_heavy_d005826,io_heavy,P1,0,0,2,2,0,1,3,11,11,5.5,0.0,0.2609,0.0833,3,7.67,1
io_heavy_d005826,io_heavy,P2,0,0,18,18,0,1,2,99,99,5.5,0.0,2.3478,0.01,3,7.67,0
io_heavy_d005826,io_heavy,P3,0,0,3,3,0,1,3,21,21,7.0,0.0,0.3913,0.0455,3,7.67,0
io_heavy_d005827,io_heavy,P2,2,0,18,18,2,1,2,99,97,5.3889,0.1,1.7143,0.0102,2,10.5,0
io_heavy_d005827,io_heavy,P3,2,0,3,3,2,1,3,21,19,6.3333,0.4,0.2857,0.05,2,10.5,1
io_heavy_d005828,io_heavy,P2,5,0,18,18,5,1,2,99,94,5.2222,0.2174,1.6364,0.0105,2,11.0,0
io_heavy_d005828,io_heavy,P4,5,3,4,4,2,1,4,19,14,3.5,0.3333,0.3636,0.0667,2,11.0,1
io_heavy_d005829,io_heavy,P2,9,0,18,18,9,1,2,99,90,5.0,0.3333,1.0,0.011,1,18.0,1
mixed_d005830,mixed,P1,4,4,24,24,0,0,1,97,93,3.875,0.0,1.0,0.0106,1,24.0,1
mixed_d005831,mixed,P2,28,9,2,2,19,1,5,13,0,0.0,0.9048,0.2105,1.0,4,9.5,1
mixed_d005831,mixed,P3,28,10,4,4,18,1,1,20,0,0.0,0.8182,0.4211,1.0,4,9.5,0
mixed_d005831,mixed,P4,28,10,7,7,18,1,1,24,0,0.0,0.72,0.7368,1.0,4,9.5,0
mixed_d005831,mixed,P5,28,14,25,25,14,1,2,68,40,1.6,0.359,2.6316,0.0244,4,9.5,0
mixed_d005832,mixed,P3,30,10,4,4,20,1,1,20,0,0.0,0.8333,0.3333,1.0,3,12.0,1
mixed_d005832,mixed,P4,30,10,7,7,20,1,1,24,0,0.0,0.7407,0.5833,1.0,3,12.0,0
mixed_d005832,mixed,P5,30,14,25,25,16,1,2,68,38,1.52,0.3902,2.0833,0.0256,3,12.0,0
mixed_d005833,mixed,P4,34,10,7,7,24,1,1,24,0,0.0,0.7742,0.4375,1.0,2,16.0,1
mixed_d005833,mixed,P5,34,14,25,25,20,1,2,68,34,1.36,0.4444,1.5625,0.0286,2,16.0,0
mixed_d005834,mixed,P5,41,14,25,25,27,1,2,68,27,1.08,0.5192,1.0,0.0357,1,25.0,1
cpu_heavy_d005835,cpu_heavy,P1,2,2,23,23,0,0,3,54,52,2.2609,0.0,1.0,0.0189,1,23.0,1
cpu_heavy_d005836,cpu_heavy,P2,25,7,34,34,18,0,3,72,47,1.3824,0.3462,0.9605,0.0208,5,35.4,0
cpu_heavy_d005836,cpu_heavy,P3,25,8,7,7,17,0,1,28,3,0.4286,0.7083,0.1977,0.25,5,35.4,0
cpu_heavy_d005836,cpu_heavy,P4,25,8,26,26,17,0,5,71,46,1.7692,0.3953,0.7345,0.0213,5,35.4,0
cpu_heavy_d005836,cpu_heavy,P5,25,15,4,4,10,0,2,24,0,0.0,0.7143,0.113,1.0,5,35.4,1
cpu_heavy_d005836,cpu_heavy,P6,25,15,106,106,10,0,4,326,301,2.8396,0.0862,2.9944,0.0033,5,35.4,0
cpu_heavy_d005837,cpu_heavy,P2,29,7,34,34,22,0,3,72,43,1.2647,0.3929,0.7861,0.0227,4,43.25,0
cpu_heavy_d005837,cpu_heavy,P3,29,8,7,7,21,0,1,28,0,0.0,0.75,0.1618,1.0,4,43.25,1
cpu_heavy_d005837,cpu_heavy,P4,29,8,26,26,21,0,5,71,42,1.6154,0.4468,0.6012,0.0233,4,43.25,0
cpu_heavy_d005837,cpu_heavy,P6,29,15,106,106,14,0,4,326,297,2.8019,0.1167,2.4509,0.0034,4,43.25,0
cpu_heavy_d005838,cpu_heavy,P2,36,7,34,34,29,0,3,72,36,1.0588,0.4603,0.6145,0.027,3,55.33,0
cpu_heavy_d005838,cpu_heavy,P4,36,8,26,26,28,0,5,71,35,1.3462,0.5185,0.4699,0.0278,3,55.33,1
cpu_heavy_d005838,cpu_heavy,P6,36,15,106,106,21,0,4,326,290,2.7358,0.1654,1.9157,0.0034,3,55.33,0
cpu_heavy_d005839,cpu_heavy,P2,62,7,34,34,55,0,3,72,10,0.2941,0.618,0.4857,0.0909,2,70.0,1
cpu_heavy_d005839,cpu_heavy,P6,62,15,106,106,47,0,4,326,264,2.4906,0.3072,1.5143,0.0038,2,70.0,0
cpu_heavy_d005840,cpu_heavy,P6,96,15,106,106,81,0,4,326,230,2.1698,0.4332,1.0,0.0043,1,106.0,1
io_heavy_d005841,io_heavy,P1,1,1,1,1,0,1,3,4,3,3.0,0.0,1.0,0.25,2,1.0,1
io_heavy_d005841,io_heavy,P2,1,1,1,1,0,1,3,6,5,5.0,0.0,1.0,0.1667,2,1.0,0
io_heavy_d005842,io_heavy,P2,2,1,1,1,1,1,3,6,4,4.0,0.5,1.0,0.2,2,1.0,1
io_heavy_d005842,io_heavy,P3,2,2,1,1,0,1,1,6,4,4.0,0.0,1.0,0.2,2,1.0,0
io_heavy_d005843,io_heavy,P3,3,2,1,1,1,1,1,6,3,3.0,0.5,1.0,0.25,1,1.0,1
io_heavy_d005844,io_heavy,P4,6,6,2,2,0,1,2,12,6,3.0,0.0,1.3333,0.1429,2,1.5,0
io_heavy_d005844,io_heavy,P5,6,6,1,1,0,1,3,10,4,4.0,0.0,0.6667,0.2,2,1.5,1
io_heavy_d005845,io_heavy,P4,7,6,2,2,1,1,2,12,5,2.5,0.3333,1.0,0.1667,2,2.0,1
io_heavy_d005845,io_heavy,P6,7,7,2,2,0,0,2,21,14,7.0,0.0,1.0,0.0667,2,2.0,0
io_heavy_d005846,io_heavy,P6,9,7,2,2,2,0,2,21,12,6.0,0.5,1.0,0.0769,1,2.0,1
mixed_d005847,mixed,P1,1,1,1,1,0,1,4,3,2,2.0,0.0,1.0,0.3333,1,1.0,1
mixed_d005848,mixed,P2,6,6,7,7,0,1,3,40,34,4.8571,0.0,1.5556,0.0286,2,4.5,0
mixed_d005848,mixed,P3,6,6,2,2,0,1,4,13,7,3.5,0.0,0.4444,0.125,2,4.5,1
mixed_d005849,mixed,P2,8,6,7,7,2,1,3,40,32,4.5714,0.2222,1.0,0.0303,1,7.0,1
mixed_d005850,mixed,P4,15,11,12,12,4,0,1,65,50,4.1667,0.25,1.0,0.0196,1,12.0,1
cpu_heavy_d005851,cpu_heavy,P1,1,1,81,81,0,0,4,187,186,2.2963,0.0,1.0,0.0053,1,81.0,1
cpu_heavy_d005852,cpu_heavy,P2,82,3,15,15,79,0,4,35,0,0.0,0.8404,0.5357,1.0,2,28.0,1
cpu_heavy_d005852,cpu_heavy,P3,82,3,41,41,79,0,4,120,38,0.9268,0.6583,1.4643,0.0256,2,28.0,0
cpu_heavy_d005853,cpu_heavy,P3,97,3,41,41,94,0,4,120,23,0.561,0.6963,1.0,0.0417,1,41.0,1
mixed_d005854,mixed,P1,1,1,7,7,0,0,4,27,26,3.7143,0.0,0.84,0.037,3,8.33,1
mixed_d005854,mixed,P2,1,1,10,10,0,0,1,49,48,4.8,0.0,1.2,0.0204,3,8.33,0
mixed_d005854,mixed,P3,1,1,8,8,0,1,2,32,31,3.875,0.0,0.96,0.0312,3,8.33,0
mixed_d005855,mixed,P2,8,1,10,10,7,0,1,49,41,4.1,0.4118,1.4815,0.0238,4,6.75,0
mixed_d005855,mixed,P3,8,1,8,8,7,1,2,32,24,3.0,0.4667,1.1852,0.04,4,6.75,0
mixed_d005855,mixed,P4,8,2,5,5,6,1,3,21,13,2.6,0.5455,0.7407,0.0714,4,6.75,0
mixed_d005855,mixed,P5,8,2,4,4,6,1,5,13,5,1.25,0.6,0.5926,0.1667,4,6.75,1
mixed_d005856,mixed,P2,12,1,10,10,11,0,1,49,37,3.7,0.5238,1.3043,0.0263,3,7.67,0
mixed_d005856,mixed,P3,12,1,8,8,11,1,2,32,20,2.5,0.5789,1.0435,0.0476,3,7.67,0
mixed_d005856,mixed,P4,12,2,5,5,10,1,3,21,9,1.8,0.6667,0.6522,0.1,3,7.67,1
mixed_d005857,mixed,P2,17,1,10,10,16,0,1,49,32,3.2,0.6154,1.1111,0.0303,2,9.0,0
mixed_d005857,mixed,P3,17,1,8,8,16,1,2,32,15,1.875,0.6667,0.8889,0.0625,2,9.0,1
mixed_d005858,mixed,P2,25,1,10,10,24,0,1,49,24,2.4,0.7059,1.0,0.04,1,10.0,1
cpu_heavy_d005859,cpu_heavy,P1,4,4,3,3,0,0,5,12,8,2.6667,0.0,1.0,0.1111,1,3.0,1
cpu_heavy_d005860,cpu_heavy,P2,7,5,2,2,2,1,5,9,2,1.0,0.5,1.0,0.3333,1,2.0,1
cpu_heavy_d005861,cpu_heavy,P3,12,12,10,10,0,0,3,37,25,2.5,0.0,0.7143,0.0385,2,14.0,1
cpu_heavy_d005861,cpu_heavy,P4,12,12,18,18,0,0,4,48,36,2.0,0.0,1.2857,0.027,2,14.0,0
cpu_heavy_d005862,cpu_heavy,P4,22,12,18,18,10,0,4,48,26,1.4444,0.3571,1.4595,0.037,3,12.33,0
cpu_heavy_d005862,cpu_heavy,P5,22,17,7,7,5,0,1,33,11,1.5714,0.4167,0.5676,0.0833,3,12.33,1
cpu_heavy_d005862,cpu_heavy,P6,22,19,12,12,3,0,1,39,17,1.4167,0.2,0.973,0.0556,3,12.33,0
cpu_heavy_d005863,cpu_heavy,P4,29,12,18,18,17,0,4,48,19,1.0556,0.4857,1.2,0.05,2,15.0,0
cpu_heavy_d005863,cpu_heavy,P6,29,19,12,12,10,0,1,39,10,0.8333,0.4545,0.8,0.0909,2,15.0,1
cpu_heavy_d005864,cpu_heavy,P4,41,12,18,18,29,0,4,48,7,0.3889,0.617,1.0,0.125,1,18.0,1
io_heavy_d005865,io_heavy,P1,0,0,1,1,0,1,4,5,5,5.0,0.0,1.0,0.1667,1,1.0,1
io_heavy_d005866,io_heavy,P2,2,2,5,5,0,0,2,35,33,6.6,0.0,1.1538,0.0294,3,4.33,0
io_heavy_d005866,io_heavy,P3,2,2,7,7,0,0,1,46,44,6.2857,0.0,1.6154,0.0222,3,4.33,0
io_heavy_d005866,io_heavy,P4,2,2,1,1,0,1,4,8,6,6.0,0.0,0.2308,0.1429,3,4.33,1
io_heavy_d005867,io_heavy,P2,3,2,5,5,1,0,2,35,32,6.4,0.1667,0.8333,0.0303,2,6.0,1
io_heavy_d005867,io_heavy,P3,3,2,7,7,1,0,1,46,43,6.1429,0.125,1.1667,0.0227,2,6.0,0
io_heavy_d005868,io_heavy,P3,8,2,7,7,6,0,1,46,38,5.4286,0.4615,1.0,0.0256,1,7.0,1
cpu_heavy_d005869,cpu_heavy,P1,4,4,89,89,0,0,3,168,164,1.8427,0.0,1.0,0.0061,1,89.0,1
cpu_heavy_d005870,cpu_heavy,P2,93,11,94,94,82,0,5,291,198,2.1064,0.4659,1.9583,0.005,4,48.0,0
cpu_heavy_d005870,cpu_heavy,P3,93,15,6,6,78,0,1,30,0,0.0,0.9286,0.125,1.0,4,48.0,1
cpu_heavy_d005870,cpu_heavy,P4,93,19,75,75,74,0,1,174,81,1.08,0.4966,1.5625,0.0122,4,48.0,0
cpu_heavy_d005870,cpu_heavy,P5,93,20,17,17,73,0,2,64,0,0.0,0.8111,0.3542,1.0,4,48.0,0
cpu_heavy_d005871,cpu_heavy,P2,99,11,94,94,88,0,5,291,192,2.0426,0.4835,1.5161,0.0052,3,62.0,0
cpu_heavy_d005871,cpu_heavy,P4,99,19,75,75,80,0,1,174,75,1.0,0.5161,1.2097,0.0132,3,62.0,0
cpu_heavy_d005871,cpu_heavy,P5,99,20,17,17,79,0,2,64,0,0.0,0.8229,0.2742,1.0,3,62.0,1
cpu_heavy_d005872,cpu_heavy,P2,116,11,94,94,105,0,5,291,175,1.8617,0.5276,1.1124,0.0057,2,84.5,0
cpu_heavy_d005872,cpu_heavy,P4,116,19,75,75,97,0,1,174,58,0.7733,0.564,0.8876,0.0169,2,84.5,1
cpu_heavy_d005873,cpu_heavy,P2,191,11,94,94,180,0,5,291,100,1.0638,0.6569,1.0,0.0099,1,94.0,1
cpu_heavy_d005874,cpu_heavy,P1,1,1,42,42,0,0,2,78,77,1.8333,0.0,1.0678,0.0128,3,39.33,0
cpu_heavy_d005874,cpu_heavy,P2,1,1,22,22,0,0,5,47,46,2.0909,0.0,0.5593,0.0213,3,39.33,1
cpu_heavy_d005874,cpu_heavy,P3,1,1,54,54,0,0,4,122,121,2.2407,0.0,1.3729,0.0082,3,39.33,0
